"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-02-03",8,23459,27692,21807,3990,6606,0,21504,0,1317,3988,994,984,-865,197,0,116,-1451,982,585,200
"2026-02-03",9,23009,27449,21505,4006,6606,0,21504,0,1302,4131,995,700,-643,200,70,-443,-1452,615,377,200
"2026-02-03",10,22829,27275,21231,4022,6606,0,21504,0,1319,4056,990,669,-634,200,137,-470,-1423,580,362,200
"2026-02-03",11,22663,26704,21204,4097,6606,0,21504,0,1195,3835,61,242,-718,200,127,-477,-1051,181,382,200
"2026-02-03",12,23534,27437,21930,4172,6606,0,21504,0,1059,3426,-75,207,-717,200,81,-478,-974,155,382,200
"2026-02-03",13,26222,28548,24473,4210,6606,0,21504,0,511,3393,146,10,-240,200,81,-387,-588,130,313,200
"2026-02-03",14,28855,30996,26911,4248,6606,0,21504,0,414,3276,194,-6,-217,200,104,-385,-519,129,317,200
"2026-02-03",15,32092,34522,29824,4240,6606,0,21504,0,405,3150,197,-82,-400,200,146,-686,-257,179,675,200
"2026-02-03",16,34435,36815,31857,4232,6606,0,21504,0,407,3056,199,-71,-393,158,19,-698,-211,193,707,200
"2026-02-03",17,36638,38031,33847,4170,6606,4,21504,0,259,3076,704,523,206,25,0,-507,-27,571,903,191
"2026-02-03",18,36935,38297,34160,4108,6606,70,21504,0,261,3149,777,574,228,0,0,-496,-5,605,920,82
"2026-02-03",19,38443,39350,35526,4060,6606,214,21504,0,261,3251,966,939,587,0,0,4,-5,973,1064,-41
"2026-02-03",20,38743,39689,35680,4011,6606,384,21504,0,261,3308,992,964,605,0,0,27,-5,998,1072,-80
"2026-02-03",21,39092,39955,35952,3934,6606,492,21504,0,258,3351,993,990,1035,0,0,26,-5,998,1115,12
"2026-02-03",22,39450,40271,36313,3857,6606,576,21504,0,221,3304,993,992,1055,0,0,37,3,998,1125,22
"2026-02-03",23,39914,40794,36723,3745,6606,678,21504,0,89,3250,992,992,1058,-69,-54,701,84,998,1336,-68
"2026-02-03",24,40030,41084,36760,3632,6606,739,21504,0,12,3258,992,992,1059,-212,-10,734,103,998,1353,-220
"2026-02-03",25,40389,41521,37080,3504,6606,815,21504,0,11,3400,992,992,1059,-150,0,351,216,998,1369,-371
"2026-02-03",26,40516,41630,37191,3376,6606,806,21504,0,13,3439,993,992,1058,-19,0,336,240,998,1372,-482
"2026-02-03",27,40675,41703,37371,3256,6606,714,21504,0,17,3334,992,992,1050,0,0,666,367,998,1420,-411
"2026-02-03",28,40568,41564,37329,3135,6606,618,21504,0,136,3154,992,992,1050,56,0,673,373,998,1425,-260
"2026-02-03",29,40957,41960,37723,3042,6606,504,21504,0,241,3125,993,992,1036,11,0,140,248,998,1425,-162
"2026-02-03",30,40810,41864,37634,2948,6606,364,21504,0,254,3221,993,992,1033,0,0,113,256,998,1424,-200
"2026-02-03",31,41115,42419,37954,2862,6606,225,21504,0,254,3013,993,992,624,-69,0,-289,560,998,1415,-92
"2026-02-03",32,41932,43380,38722,2775,6606,112,21504,0,253,2976,995,992,566,-211,0,-307,616,999,1410,-77
"2026-02-03",33,42165,44046,38899,2665,6606,43,21504,0,246,2747,995,992,-96,-215,0,-724,832,998,1263,7
"2026-02-03",34,42851,44950,39449,2555,6606,4,21504,0,245,2398,996,981,-104,-350,0,-740,889,992,1254,-60
"2026-02-03",35,43503,45541,39982,2426,6606,0,21504,0,247,2406,995,595,-348,-449,0,-332,1261,782,1411,-62
"2026-02-03",36,43643,45763,40162,2296,6606,0,21504,0,246,2463,995,567,-359,-451,-79,-315,1313,766,1423,-70
"2026-02-03",37,43677,45551,40185,2216,6606,0,21504,0,249,2288,947,526,787,-451,-170,-339,1388,658,1423,-65
"2026-02-03",38,43066,44872,39604,2136,6606,0,21504,0,245,2313,940,526,991,-451,-155,-340,1395,651,1421,-15
"2026-02-03",39,42349,44147,38995,2117,6606,0,21504,0,244,2281,988,639,1052,-451,-242,-261,1376,681,1362,67
"2026-02-03",40,41301,43000,38012,2098,6606,0,21504,0,246,2219,994,655,1024,-451,-146,-256,1346,691,1344,67
"2026-02-03",41,39880,41309,36728,2045,6606,0,21504,0,251,2100,993,971,587,-451,-127,131,973,980,926,119
"2026-02-03",42,38816,40160,35749,1991,6606,0,21504,0,167,2492,993,988,586,-451,-126,146,903,997,897,115
"2026-02-03",43,36906,38277,34096,1958,6606,0,21504,0,14,2683,995,829,226,-451,-126,-180,601,952,913,189
"2026-02-03",44,35003,36385,32415,1924,6606,0,21504,0,8,2843,995,818,211,-451,-126,-197,538,944,917,190
"2026-02-03",45,33161,34915,30782,1935,6606,0,21504,0,7,2955,996,826,373,-383,-65,-699,222,738,996,190
"2026-02-03",46,31388,32944,29088,1946,6606,0,21504,0,7,2929,995,827,367,-233,0,-716,153,728,1000,192
"2026-02-03",47,29516,31314,27355,1944,6606,0,21504,0,7,3177,822,821,-686,-124,0,-155,-226,843,921,153
"2026-02-03",48,28916,30904,26856,1942,6606,0,21504,0,7,3260,797,821,-836,-119,0,-129,-297,848,922,3
"2026-02-04",1,28970,31175,26789,1902,6606,0,21504,0,7,3153,780,817,-706,-119,0,-54,-592,759,1198,-127
"2026-02-04",2,29174,31361,27106,1861,6606,0,21504,0,5,3446,777,822,-701,-119,0,-51,-635,759,1219,-76
"2026-02-04",3,29098,31752,27073,1893,6606,0,21504,0,60,3453,955,981,-870,-119,0,-111,-702,983,1138,-192
"2026-02-04",4,28469,31283,26455,1924,6606,0,21504,0,65,3583,980,992,-876,-95,0,-114,-722,998,1133,-342
"2026-02-04",5,28045,31228,26132,1882,6606,0,21504,0,171,3695,993,992,-867,-145,0,-55,-863,998,1160,-482
"2026-02-04",6,27763,31039,25847,1839,6606,0,21504,0,222,3750,995,992,-860,-124,0,-53,-903,998,1162,-514
"2026-02-04",7,27266,30236,25381,1834,6606,0,21504,0,222,3757,995,992,-248,-171,0,-31,-1184,998,1162,-514
"2026-02-04",8,26682,29715,24701,1828,6606,0,21504,0,221,3764,995,992,-225,-207,0,-32,-1234,998,1160,-514
"2026-02-04",9,26121,30189,24230,1814,6606,0,21504,0,221,4232,993,992,-873,-60,0,-386,-1427,998,1066,-501
"2026-02-04",10,25710,29825,23833,1800,6606,0,21504,0,221,4244,992,983,-909,-35,0,-407,-1430,992,1056,-513
"2026-02-04",11,25811,30249,23940,1813,6606,0,21504,0,164,4198,562,642,-1075,-16,0,-993,-1158,772,929,-432
"2026-02-04",12,26688,31084,24756,1825,6606,0,21504,0,159,3890,502,609,-1082,-117,0,-1022,-1135,741,919,-281
"2026-02-04",13,28871,33208,26653,1822,6606,0,21504,0,160,3974,565,265,-1085,-42,39,-1022,-1268,198,852,-160
"2026-02-04",14,31408,35944,28976,1818,6606,0,21504,0,161,3825,574,254,-1085,-144,0,-1022,-1257,169,858,-267
"2026-02-04",15,34861,39382,32135,1837,6606,0,21504,0,160,3574,506,689,-1058,-296,-53,-1022,-913,316,1299,-419
"2026-02-04",16,36095,40707,33225,1855,6606,3,21504,0,161,3419,497,725,-1058,-416,-12,-1013,-840,343,1330,-512
"2026-02-04",17,37275,40748,34269,1853,6606,126,21504,0,160,3189,934,944,-812,-451,-91,-390,-455,941,1331,-514
"2026-02-04",18,37632,40947,34664,1851,6606,498,21504,0,160,3138,995,960,-729,-450,-149,-336,-377,980,1327,-514
"2026-02-04",19,38525,40534,35362,1834,6606,1124,21504,0,153,2707,993,990,539,-450,-293,523,0,997,1190,-513
"2026-02-04",20,38251,40239,34993,1817,6606,1794,21504,0,5,2673,992,992,634,-450,-419,579,44,998,1180,-514
"2026-02-04",21,37882,39944,34556,1783,6606,2489,21504,0,3,2526,992,992,922,-450,-495,925,1,998,1196,-514
"2026-02-04",22,37229,39306,33932,1749,6606,3355,21504,0,3,2357,992,992,936,-450,-505,934,-5,998,1193,-514
"2026-02-04",23,36837,38925,33566,1756,6606,4042,21504,0,3,2451,992,992,1045,-450,-516,424,-5,998,1007,-514
"2026-02-04",24,36507,38610,33189,1763,6606,4667,21504,0,4,2293,993,992,1047,-450,-531,400,-4,999,991,-514
"2026-02-04",25,36422,38467,32980,1740,6606,5019,21504,0,5,2082,993,992,1025,-449,-473,448,-4,999,910,-514
"2026-02-04",26,36305,38310,32842,1717,6606,5072,21504,0,5,1936,993,992,1022,-450,-432,450,-4,998,904,-514
"2026-02-04",27,35298,37236,31898,1710,6606,4925,21504,0,5,1706,993,992,607,-450,-365,216,-4,998,957,-514
"2026-02-04",28,35058,36872,31550,1702,6606,4843,21504,0,7,1284,993,992,550,-450,-213,201,-30,998,955,-514
"2026-02-04",29,34614,36964,31142,1715,6606,4420,21504,0,9,1210,995,992,3,-450,-68,-356,-353,998,617,-514
"2026-02-04",30,34877,37327,31466,1728,6606,3450,21504,0,9,1146,995,992,0,-450,-81,-387,-409,999,595,-514
"2026-02-04",31,34658,38504,31225,1734,6606,2994,21504,0,6,1288,563,992,-554,-450,-223,-896,-603,998,666,-514
"2026-02-04",32,35822,39864,32312,1739,6606,1717,21504,0,6,1663,501,992,-648,-450,-273,-915,-637,998,683,-513
"2026-02-04",33,37449,41124,33874,1866,6606,575,21504,0,6,1694,501,991,-570,-450,-350,-429,-756,998,1053,-514
"2026-02-04",34,39192,42867,35514,1992,6606,51,21504,0,4,1499,502,991,-536,-450,-422,-408,-741,999,1081,-514
"2026-02-04",35,41411,44303,37618,2149,6606,142,21504,0,4,1330,1251,992,426,-450,-526,-440,-358,998,1167,-514
"2026-02-04",36,41979,44808,38138,2305,6606,0,21504,0,4,1316,1356,985,486,-450,-531,-440,-290,995,1168,-514
"2026-02-04",37,41461,43669,37657,2419,6606,19,21504,0,5,1446,1050,712,214,-450,-505,-98,-36,896,975,-514
"2026-02-04",38,41089,43108,37334,2532,6606,0,21504,0,6,1658,1006,702,203,-442,-367,-85,-5,893,953,-514
"2026-02-04",39,39940,42009,36330,2677,6606,0,21504,0,6,1720,1017,974,434,-405,-216,-324,-4,992,637,-514
"2026-02-04",40,38764,40879,35295,2821,6606,0,21504,0,6,1950,1019,992,444,-450,-226,-315,-4,998,617,-514
"2026-02-04",41,37639,39472,34308,2892,6606,0,21504,0,6,2301,1445,992,770,-450,-258,477,-5,997,715,-514
"2026-02-04",42,35987,37659,32715,2962,6606,0,21504,0,6,2447,1505,992,783,-433,-107,524,-19,996,721,-507
"2026-02-04",43,33854,35470,30813,3161,6606,0,21504,0,6,2577,1505,992,486,-382,-41,292,-192,997,593,-395
"2026-02-04",44,31983,33309,29205,3359,6606,0,21504,0,5,2610,1505,992,452,-234,0,282,-244,997,576,-243
"2026-02-04",45,29513,31083,27101,3527,6606,0,21504,0,113,2892,1506,992,3,-83,0,-59,-624,997,262,-91
"2026-02-04",46,27880,29414,25664,3695,6606,0,21504,0,189,2931,1506,992,0,23,0,-71,-674,997,247,55
"2026-02-04",47,26239,28544,24149,3769,6606,0,21504,0,522,2736,1223,992,-471,-15,0,221,-697,996,487,69
"2026-02-04",48,25188,27940,23262,3843,6606,0,21504,0,814,2699,1183,991,-543,-13,0,232,-717,996,505,-65
"2026-02-05",1,25232,29005,23260,3970,6606,0,21504,0,1185,2728,1096,960,-980,-60,0,325,-935,983,491,-13
"2026-02-05",2,25710,29502,23814,4096,6606,0,21504,0,1207,3067,1083,959,-1000,0,0,328,-985,982,484,68
"2026-02-05",3,25316,29494,23512,4193,6606,0,21504,0,1210,3150,1454,990,-1089,0,0,483,-1279,995,269,188
"2026-02-05",4,24694,28917,23011,4289,6606,0,21504,0,1207,3404,1505,992,-1092,0,0,487,-1324,996,254,192
"2026-02-05",5,24268,28591,22707,4353,6606,0,21504,0,1196,3524,1506,992,-1090,8,0,175,-1437,996,271,199
"2026-02-05",6,24004,28344,22450,4417,6606,0,21504,0,1199,3400,1506,992,-1090,87,0,162,-1451,996,287,156
"2026-02-05",7,23529,28024,22002,4492,6606,0,21504,0,1205,3762,1507,992,-1090,9,0,-147,-1453,996,826,25
"2026-02-05",8,22964,27477,21483,4566,6606,0,21504,0,1197,3702,1506,992,-1092,0,0,-171,-1453,995,848,0
"2026-02-05",9,22662,27854,21154,4652,6606,0,21504,0,1179,3946,1356,992,-1092,0,0,-868,-1453,995,251,4
"2026-02-05",10,22632,27868,21060,4738,6606,0,21504,0,1185,3777,1333,984,-1091,0,0,-907,-1453,991,221,87
"2026-02-05",11,22841,28342,21299,4808,6606,0,21504,0,1339,3791,752,702,-1091,0,0,-1018,-1453,844,645,152
"2026-02-05",12,23635,29079,22051,4877,6606,0,21504,0,1280,3765,668,675,-1090,23,0,-1021,-1453,830,669,188
"2026-02-05",13,25728,30354,24022,4934,6606,0,21504,0,595,3557,493,388,-1073,143,0,-905,-1453,630,379,175
"2026-02-05",14,28126,32569,26218,4991,6606,0,21504,0,417,3522,467,373,-1072,92,0,-901,-1453,621,368,200
"2026-02-05",15,31617,35948,29479,5002,6606,0,21504,0,358,3632,560,546,-1059,141,28,-861,-1453,751,755,193
"2026-02-05",16,33129,37359,30811,5013,6606,0,21504,0,259,3840,574,567,-1058,31,0,-860,-1453,766,779,81
"2026-02-05",17,34532,38784,32184,5018,6606,25,21504,0,254,3832,952,913,-1029,0,0,-916,-1453,984,665,121
"2026-02-05",18,35346,39546,32934,5023,6606,152,21504,0,255,3976,1006,938,-1011,0,0,-906,-1428,998,656,113
"2026-02-05",19,36984,39388,34509,5034,6606,295,21504,0,255,4281,1444,989,-224,0,0,-213,-1112,997,614,6
"2026-02-05",20,37215,39482,34736,5045,6606,498,21504,0,256,4310,1507,992,-173,0,0,-174,-1064,997,608,24
"2026-02-05",21,37515,39344,34971,5051,6606,727,21504,0,258,4188,1506,992,520,0,0,185,-960,997,548,-11
"2026-02-05",22,37612,39398,35033,5056,6606,799,21504,0,256,4236,1506,992,605,0,0,200,-921,997,536,-9
"2026-02-05",23,37739,39222,35079,5000,6606,894,21504,0,259,4089,1290,992,323,0,0,74,-602,997,371,-22
"2026-02-05",24,37553,38998,34932,4944,6606,1076,21504,0,254,4060,1261,987,309,0,0,69,-540,997,357,-51
"2026-02-05",25,37530,38713,34833,4890,6606,1132,21504,0,254,3759,1024,807,105,0,0,140,-256,997,298,-73
"2026-02-05",26,37576,38780,34824,4836,6606,1166,21504,0,251,3731,990,796,102,0,0,139,-251,998,299,-102
"2026-02-05",27,37588,39478,34859,4784,6606,1075,21504,0,248,3954,896,853,102,0,0,-307,-633,998,500,-102
"2026-02-05",28,37740,39714,34933,4731,6606,833,21504,0,246,4012,883,854,102,0,0,-326,-700,998,512,-102
"2026-02-05",29,37466,40059,34647,4682,6606,707,21504,0,252,3956,751,749,-427,0,0,-269,-943,998,401,-102
"2026-02-05",30,37752,40518,34998,4632,6606,572,21504,0,254,4256,733,748,-492,0,0,-271,-980,998,391,-169
"2026-02-05",31,38027,42080,35298,4614,6606,422,21504,0,268,4337,1086,938,-1053,0,0,-759,-1064,998,341,-309
"2026-02-05",32,38866,43140,36093,4596,6606,218,21504,0,397,4126,1137,953,-1081,0,0,-782,-1087,998,332,-327
"2026-02-05",33,39186,43731,36340,4600,6606,74,21504,0,409,3981,1225,990,-1089,0,0,-837,-1240,998,149,-370
"2026-02-05",34,39905,44391,37067,4604,6606,6,21504,0,229,4235,1237,986,-1088,-16,0,-839,-1229,998,129,-485
"2026-02-05",35,40782,45163,37728,4629,6606,0,21504,0,161,3846,924,772,-1051,-146,0,-963,-838,987,-138,-484
"2026-02-05",36,40833,45211,37705,4653,6606,0,21504,0,26,3770,879,753,-1050,-298,0,-968,-767,972,-157,-512
"2026-02-05",37,40379,44433,37252,4618,6606,0,21504,0,3,3550,698,618,-1046,-365,0,-899,-480,507,-147,-514
"2026-02-05",38,39645,43647,36560,4583,6606,0,21504,0,5,3344,672,614,-1042,-354,0,-889,-444,484,-154,-514
"2026-02-05",39,39410,42692,36562,4464,6606,0,21504,0,15,3305,691,821,-617,-377,0,-279,-437,728,-444,-513
"2026-02-05",40,38465,41561,35751,4345,6606,0,21504,0,13,3381,695,838,-598,-232,0,-248,-456,749,-467,-482
"2026-02-05",41,36762,40300,34214,4296,6606,0,21504,0,11,3481,1186,958,-560,-117,0,-445,-714,918,-578,-513
"2026-02-05",42,35177,38885,32750,4247,6606,0,21504,0,11,3410,1257,965,-558,-223,0,-452,-761,930,-589,-514
"2026-02-05",43,33350,37300,31078,4154,6606,0,21504,0,9,3430,1175,942,-540,-245,0,-403,-954,915,-709,-490
"2026-02-05",44,31722,35865,29573,4060,6606,0,21504,0,9,3338,1163,941,-539,-350,0,-402,-1009,916,-721,-513
"2026-02-05",45,29789,34642,27806,4041,6606,0,21504,0,8,3678,1193,970,-684,-245,0,-569,-1401,981,-833,-513
"2026-02-05",46,28176,32860,26316,4021,6606,0,21504,0,9,3811,1198,973,-690,-95,0,-574,-1446,986,-842,-428
"2026-02-05",47,26442,30383,24703,3945,6606,0,21504,0,9,3780,1469,990,-544,15,0,-254,-1390,997,-841,-303
"2026-02-05",48,25802,29587,24081,3869,6606,0,21504,0,9,3743,1507,992,-542,1,0,-242,-1368,998,-835,-189
"2026-02-06",1,25995,29379,24314,3750,6606,0,21504,0,9,3518,1507,992,-542,-55,0,-139,-1183,998,-590,-266
"2026-02-06",2,26679,29866,25135,3630,6606,0,21504,0,9,3682,1507,992,-542,-10,0,-135,-1150,998,-578,-163
"2026-02-06",3,26220,29394,24678,3603,6606,0,21504,0,366,3480,1507,992,-314,0,0,37,-1017,998,-773,-104
"2026-02-06",4,25692,28948,24153,3575,6606,0,21504,0,480,3306,1507,992,-305,0,0,43,-1030,998,-789,-52
"2026-02-06",5,25306,29070,23785,3583,6606,0,21504,0,491,3518,1507,992,-319,0,0,167,-1405,998,-897,-52
"2026-02-06",6,25172,28911,23631,3590,6606,0,21504,0,467,3858,1507,992,-320,0,0,170,-1451,997,-892,-9
"2026-02-06",7,24705,28350,23242,3614,6606,0,21504,0,625,3783,1507,992,-357,0,0,-134,-1451,998,-434,-44
"2026-02-06",8,24153,27836,22694,3637,6606,0,21504,0,624,3779,1507,992,-359,0,0,-147,-1452,997,-410,-91
"2026-02-06",9,23756,28231,22330,3654,6606,0,21504,0,622,3767,1508,992,-578,0,0,-507,-1453,998,-684,-31
"2026-02-06",10,23635,28460,22110,3671,6606,0,21504,0,881,3646,1507,992,-590,0,0,-525,-1453,998,-705,-71
"2026-02-06",11,24216,29944,22674,3635,6606,0,21504,0,803,3489,1508,992,-1068,0,0,-1000,-1453,998,-804,23
"2026-02-06",12,25118,31056,23500,3599,6606,0,21504,0,888,3704,1508,992,-1091,0,0,-1022,-1453,996,-816,-68
"2026-02-06",13,27383,33128,25588,3558,6606,0,21504,0,367,3710,1365,974,-1092,-15,-19,-1022,-1453,941,-982,-195
"2026-02-06",14,29680,35702,27715,3516,6606,0,21504,0,246,3971,1344,971,-1091,-144,-129,-1022,-1453,936,-995,-342
"2026-02-06",15,32920,38989,30750,3391,6606,0,21504,0,18,4051,1100,921,-1069,-285,-64,-1022,-1453,912,-1076,-482
"2026-02-06",16,34230,40396,31900,3265,6606,0,21504,0,17,3944,1065,919,-1067,-282,-129,-1022,-1453,912,-1082,-514
"2026-02-06",17,35703,42176,33194,3228,6606,31,21504,0,20,3878,1453,987,-1092,-410,-280,-1022,-1453,993,-1082,-514
"2026-02-06",18,36417,43055,33839,3190,6606,171,21504,0,19,4238,1509,992,-1092,-451,-407,-1020,-1453,998,-1082,-514
"2026-02-06",19,37299,43542,34640,3114,6606,369,21504,0,14,4427,1508,992,-1092,-451,-354,-675,-1453,998,-1090,-514
"2026-02-06",20,37717,44114,34839,3038,6606,613,21504,0,67,4339,1508,992,-1092,-451,-467,-661,-1453,998,-1092,-514
"2026-02-06",21,37771,44092,34947,3004,6606,867,21504,0,169,4338,1507,992,-1093,-451,-526,-423,-1453,997,-1092,-514
"2026-02-06",22,37821,44097,34936,2970,6606,1023,21504,0,167,4302,1507,992,-1093,-451,-497,-411,-1451,998,-1092,-514
"2026-02-06",23,37830,43519,34974,2914,6606,1176,21504,0,166,4023,1507,992,-922,-451,-531,12,-1422,998,-1092,-505
"2026-02-06",24,37688,43371,34860,2857,6606,1277,21504,0,166,4027,1507,992,-916,-451,-531,25,-1414,998,-1092,-513
"2026-02-06",25,37535,43471,34619,2790,6606,1347,21504,0,165,3900,1508,992,-688,-451,-531,-553,-1355,999,-1079,-514
"2026-02-06",26,37286,43237,34337,2722,6606,1601,21504,0,166,3894,1508,992,-678,-451,-531,-581,-1354,998,-1076,-514
"2026-02-06",27,37369,43458,34432,2640,6606,1600,21504,0,165,3812,1508,992,-669,-392,-531,-749,-1442,999,-1027,-514
"2026-02-06",28,37267,43325,34263,2558,6606,1490,21504,0,165,3748,1509,992,-670,-361,-531,-755,-1453,998,-1009,-514
"2026-02-06",29,37125,42982,34027,2535,6606,1275,21504,0,164,3746,1508,992,-1053,-361,-531,-706,-1453,998,-475,-514
"2026-02-06",30,36795,42641,33763,2512,6606,1130,21504,0,168,3832,1508,992,-1064,-361,-531,-705,-1453,998,-450,-514
"2026-02-06",31,36446,42062,33453,2494,6606,814,21504,0,169,3889,1508,992,-462,-361,-531,-635,-1453,998,-891,-514
"2026-02-06",32,36963,42582,33964,2475,6606,471,21504,0,166,3903,1507,992,-429,-385,-531,-631,-1448,998,-916,-513
"2026-02-06",33,37833,42794,34800,2495,6606,216,21504,0,168,3911,1507,992,-216,-451,-531,-325,-1397,998,-759,-514
"2026-02-06",34,38953,43840,35852,2514,6606,47,21504,0,168,4136,1507,992,-208,-452,-531,-313,-1362,998,-739,-514
"2026-02-06",35,39859,44243,36680,2485,6606,0,21504,0,21,4026,1507,992,-304,-451,-531,-534,-1006,998,-423,-514
"2026-02-06",36,40281,44557,37101,2456,6606,0,21504,0,11,4055,1507,992,-306,-452,-531,-542,-942,997,-378,-514
"2026-02-06",37,40629,44083,37491,2430,6606,0,21504,0,11,3914,1357,974,-106,-452,-531,-556,-684,972,456,-514
"2026-02-06",38,39998,43414,36910,2404,6606,0,21504,0,12,3912,1336,973,-104,-451,-531,-555,-649,970,511,-514
"2026-02-06",39,39692,42553,36701,2393,6606,0,21504,0,11,3939,1485,991,247,-451,-531,-136,-618,995,397,-514
"2026-02-06",40,37718,40553,34792,2382,6606,0,21504,0,10,3774,1507,992,271,-451,-531,-118,-611,997,390,-514
"2026-02-06",41,36380,39068,33654,2357,6606,0,21504,0,12,3604,1506,992,223,-451,-531,8,-580,997,443,-514
"2026-02-06",42,35407,38080,32794,2331,6606,0,21504,0,11,3510,1506,992,221,-452,-531,13,-565,997,430,-514
"2026-02-06",43,33833,36552,31353,2322,6606,0,21504,0,11,3470,1506,992,104,-452,-531,52,-414,997,-197,-514
"2026-02-06",44,31955,34854,29623,2313,6606,0,21504,0,139,3313,1507,992,102,-452,-531,53,-426,998,-237,-514
"2026-02-06",45,30303,33730,28049,2245,6606,0,21504,0,244,3185,1506,992,-162,-451,-531,98,-809,998,-117,-513
"2026-02-06",46,28921,32463,26756,2177,6606,0,21504,0,410,2937,1506,992,-176,-452,-531,100,-830,997,-108,-435
"2026-02-06",47,27854,31041,25707,2116,6606,0,21504,0,407,3107,1506,992,-189,-452,-531,78,-471,997,-88,-449
"2026-02-06",48,27004,30190,24874,2055,6606,0,21504,0,410,2895,1506,992,-189,-452,-531,80,-408,997,-82,-514
"2026-02-07",1,27374,30042,25269,2001,6606,0,21504,0,409,2733,1504,992,344,-451,-531,507,-163,997,46,-514
"2026-02-07",2,27935,30582,25905,1947,6606,0,21504,0,409,2732,1504,992,385,-451,-531,525,-143,997,54,-513
"2026-02-07",3,27305,30092,25325,1917,6606,0,21504,0,411,2725,1504,992,520,-451,-531,718,-280,997,2,-514
"2026-02-07",4,26715,29532,24833,1887,6606,0,21504,0,409,2897,1504,992,524,-452,-531,725,-311,996,0,-514
"2026-02-07",5,25718,28909,23888,1877,6606,0,21504,0,612,3128,1504,992,145,-452,-531,870,-482,996,0,-514
"2026-02-07",6,25248,28310,23424,1867,6606,0,21504,0,440,3169,1504,992,129,-452,-531,876,-525,997,0,-514
"2026-02-07",7,24833,28167,23058,1852,6606,0,21504,0,441,3577,1504,992,103,-452,-531,993,-796,997,0,-514
"2026-02-07",8,24381,27764,22636,1836,6606,0,21504,0,439,3709,1504,992,103,-451,-531,997,-848,996,0,-514
"2026-02-07",9,24108,27823,22332,1818,6606,0,21504,0,436,3751,1505,992,-97,-452,-531,779,-1085,996,0,-514
"2026-02-07",10,23850,27606,22012,1799,6606,0,21504,0,436,3634,1504,992,-104,-451,-531,770,-1113,997,-7,-514
"2026-02-07",11,23600,27942,21712,1806,6606,0,21504,0,211,3554,1506,992,-608,-452,-531,435,-1097,996,-329,-514
"2026-02-07",12,23649,28024,21740,1812,6606,0,21504,0,171,3485,1505,992,-688,-452,-531,415,-1065,997,-354,-514
"2026-02-07",13,24413,28836,22438,1833,6606,0,21504,0,169,3356,1507,992,-932,-452,-475,-154,-677,997,-450,-514
"2026-02-07",14,25446,29672,23368,1854,6606,0,21504,0,15,3243,1506,992,-942,-426,-468,-182,-637,997,-454,-502
"2026-02-07",15,27086,31224,24875,1816,6606,0,21504,0,15,3217,1507,992,-1003,-303,-328,-370,-751,996,-351,-417
"2026-02-07",16,27750,31865,25448,1777,6606,16,21504,0,15,3064,1506,992,-986,-300,-239,-365,-768,996,-341,-501
"2026-02-07",17,29474,32689,27031,1781,6606,172,21504,0,15,2661,1504,992,-203,-432,-372,311,-817,997,-262,-514
"2026-02-07",18,30770,34059,28148,1785,6606,382,21504,0,15,2437,1504,992,-161,-450,-508,350,-795,997,-247,-513
